[HEADER]
Gravity [m2/s]:	9.81
Area meas. section [m2]:	0.0120
GVF porthole distance [m]:	0.960
Density liquid [kg/m3]:	998
[DATA]
[s]	[HH:mm:ss]	[m3/h]	[m3/h]	[pct]	[ln/min]	[mbar]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[deg_C]	[W]	[W]	[W]
time	wall_time	Q_tunnel_setp	Q_tunnel	S_pump_setp	Q_bubbles	Pdiff_GVF	T_TC_01	T_TC_02	T_TC_03	T_TC_04	T_TC_05	T_TC_06	T_TC_07	T_TC_08	T_TC_09	T_TC_10	T_TC_11	T_TC_12	T_ambient	T_inlet	T_outlet	T_chill_setp	T_chill	P_PSU_1	P_PSU_2	P_PSU_3
913.709	13:45:12.170	21.600	21.705	32.488	0.00	0.18	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.725	21.617	21.732	19.0	19.0	870.00	870.01	870.00
913.809	13:45:12.270	21.600	21.705	32.481	0.00	0.19	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.725	21.617	21.732	19.0	19.0	870.00	870.01	870.00
913.909	13:45:12.370	21.600	21.705	32.481	0.00	0.18	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.725	21.617	21.732	19.0	19.0	870.00	870.01	870.00
914.009	13:45:12.470	21.600	21.710	32.481	0.00	0.15	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.725	21.617	21.732	19.0	19.0	870.00	870.01	870.00
914.109	13:45:12.570	21.600	21.720	32.481	0.00	0.16	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.00	870.01	870.00
914.209	13:45:12.670	21.600	21.720	32.481	0.00	0.17	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.00	870.01	870.00
914.309	13:45:12.770	21.600	21.720	32.481	0.00	0.17	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.06	870.01	870.00
914.409	13:45:12.870	21.600	21.730	32.481	0.00	0.14	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.06	870.01	870.15
914.510	13:45:12.971	21.600	21.730	32.481	0.00	0.17	89.43	87.93	86.00	88.65	83.89	90.75	21.20	21.19	21.15	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.06	870.01	870.15
914.609	13:45:13.070	21.600	21.740	32.481	0.00	0.20	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.06	870.01	870.15
914.709	13:45:13.170	21.600	21.735	32.481	0.00	0.22	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.06	870.01	870.15
914.809	13:45:13.270	21.600	21.740	32.469	0.00	0.21	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.06	870.01	870.15
914.909	13:45:13.370	21.600	21.740	32.469	0.00	0.21	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.617	21.732	19.0	19.0	870.06	870.01	870.15
915.010	13:45:13.471	21.600	21.740	32.469	0.00	0.20	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.611	21.732	19.0	19.0	870.06	870.01	870.15
915.109	13:45:13.570	21.600	21.740	32.469	0.00	0.19	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.611	21.732	19.0	19.0	870.06	870.01	870.15
915.209	13:45:13.670	21.600	21.740	32.469	0.00	0.22	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.611	21.732	19.0	19.0	870.06	869.95	870.08
915.309	13:45:13.770	21.600	21.750	32.469	0.00	0.24	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.611	21.732	19.0	19.0	870.06	869.95	870.08
915.409	13:45:13.870	21.600	21.745	32.469	0.00	0.23	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.611	21.732	19.0	19.0	870.06	869.95	869.94
915.509	13:45:13.970	21.600	21.745	32.469	0.00	0.23	89.66	87.99	86.30	88.50	84.09	89.95	21.21	21.18	21.13	21.07	nan	nan	22.724	21.611	21.727	19.0	19.0	870.06	869.95	869.94
915.610	13:45:14.071	21.600	21.750	32.469	0.00	0.23	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.724	21.611	21.727	19.0	19.0	870.06	869.95	869.94
915.709	13:45:14.170	21.600	21.740	32.469	0.00	0.23	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.724	21.611	21.727	19.0	19.0	870.06	869.95	869.94
915.809	13:45:14.270	21.600	21.740	32.456	0.00	0.21	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.724	21.611	21.727	19.0	19.0	870.06	869.95	869.94
915.909	13:45:14.370	21.600	21.735	32.456	0.00	0.19	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.724	21.611	21.727	19.0	19.0	870.06	869.95	869.94
916.009	13:45:14.470	21.600	21.735	32.456	0.00	0.18	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.724	21.611	21.727	19.0	19.0	870.06	869.95	869.94
916.109	13:45:14.570	21.600	21.720	32.456	0.00	0.15	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	869.95	869.94
916.209	13:45:14.670	21.600	21.730	32.456	0.00	0.16	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	869.95	869.94
916.309	13:45:14.770	21.600	21.730	32.456	0.00	0.17	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	870.01	869.94
916.409	13:45:14.870	21.600	21.725	32.456	0.00	0.22	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	870.01	869.94
916.509	13:45:14.970	21.600	21.720	32.456	0.00	0.22	89.89	88.54	86.36	87.74	84.14	89.78	21.21	21.20	21.14	21.07	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	870.01	869.94
916.609	13:45:15.070	21.600	21.720	32.456	0.00	0.24	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	870.01	869.94
916.710	13:45:15.171	21.600	21.720	32.456	0.00	0.26	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	870.01	869.94
916.809	13:45:15.270	21.600	21.720	32.456	0.00	0.27	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	870.01	869.94
916.909	13:45:15.370	21.600	21.735	32.456	0.00	0.25	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.611	21.727	19.0	19.0	870.06	870.01	869.94
917.009	13:45:15.470	21.600	21.730	32.456	0.00	0.20	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.727	19.0	19.0	870.06	870.01	869.94
917.110	13:45:15.571	21.600	21.725	32.456	0.00	0.21	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.727	19.0	19.0	870.06	870.01	869.94
917.209	13:45:15.670	21.600	21.725	32.456	0.00	0.20	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.727	19.0	19.0	869.94	870.01	870.00
917.309	13:45:15.770	21.600	21.735	32.456	0.00	0.19	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.727	19.0	19.0	869.94	870.01	870.00
917.409	13:45:15.870	21.600	21.735	32.456	0.00	0.19	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.727	19.0	19.0	869.79	870.01	870.15
917.509	13:45:15.970	21.600	21.740	32.456	0.00	0.16	89.71	88.83	86.13	87.83	84.05	90.11	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.733	19.0	19.0	869.79	870.01	870.15
917.609	13:45:16.070	21.600	21.735	32.456	0.00	0.20	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.733	19.0	19.0	869.79	870.01	870.15
917.709	13:45:16.170	21.600	21.740	32.456	0.00	0.22	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.733	19.0	19.0	869.79	870.01	870.15
917.809	13:45:16.270	21.600	21.745	32.450	0.00	0.24	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.733	19.0	19.0	869.79	870.01	870.15
917.909	13:45:16.370	21.600	21.745	32.450	0.00	0.22	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.733	19.0	19.0	869.79	870.01	870.15
918.009	13:45:16.470	21.600	21.740	32.450	0.00	0.23	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.746	21.619	21.733	19.0	19.0	869.79	870.01	870.15
918.109	13:45:16.570	21.600	21.735	32.450	0.00	0.21	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.730	21.619	21.733	19.0	19.0	869.79	870.01	870.15
918.209	13:45:16.670	21.600	21.730	32.450	0.00	0.23	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.730	21.619	21.733	19.0	19.0	869.91	870.01	870.08
918.309	13:45:16.770	21.600	21.730	32.450	0.00	0.26	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.730	21.619	21.733	19.0	19.0	869.91	870.01	870.08
918.409	13:45:16.870	21.600	21.730	32.450	0.00	0.27	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.730	21.619	21.733	19.0	19.0	870.06	870.01	869.94
918.509	13:45:16.970	21.600	21.740	32.450	0.00	0.30	89.51	88.74	86.30	87.56	83.86	90.13	21.20	21.19	21.16	21.08	nan	nan	22.730	21.619	21.733	19.0	19.0	870.06	870.01	869.94
918.610	13:45:17.071	21.600	21.750	32.450	0.00	0.29	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.619	21.733	19.0	19.0	870.06	870.01	869.94
918.709	13:45:17.170	21.600	21.750	32.450	0.00	0.27	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.619	21.733	19.0	19.0	870.06	870.01	869.94
918.809	13:45:17.270	21.600	21.745	32.438	0.00	0.27	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.619	21.733	19.0	19.0	870.06	870.01	869.94
918.909	13:45:17.370	21.600	21.750	32.438	0.00	0.27	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.619	21.733	19.0	19.0	870.06	870.01	869.94
919.010	13:45:17.471	21.600	21.745	32.438	0.00	0.26	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.618	21.733	19.0	19.0	870.06	870.01	869.94
919.109	13:45:17.570	21.600	21.745	32.438	0.00	0.27	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.618	21.733	19.0	19.0	870.06	870.01	869.94
919.209	13:45:17.670	21.600	21.735	32.438	0.00	0.26	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.618	21.733	19.0	19.0	870.06	870.01	869.94
919.309	13:45:17.770	21.600	21.735	32.438	0.00	0.25	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.618	21.733	19.0	19.0	870.06	870.01	869.94
919.409	13:45:17.870	21.600	21.735	32.438	0.00	0.23	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.618	21.733	19.0	19.0	870.06	870.01	869.94
919.509	13:45:17.970	21.600	21.730	32.438	0.00	0.23	89.72	89.06	86.61	87.55	83.61	89.79	21.21	21.20	21.18	21.10	nan	nan	22.730	21.618	21.726	19.0	19.0	870.06	870.01	869.94
919.609	13:45:18.070	21.600	21.730	32.438	0.00	0.21	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.730	21.618	21.726	19.0	19.0	870.06	870.01	869.94
919.710	13:45:18.171	21.600	21.730	32.438	0.00	0.21	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.730	21.618	21.726	19.0	19.0	870.06	870.01	869.94
919.809	13:45:18.270	21.600	21.725	32.438	0.00	0.20	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.730	21.618	21.726	19.0	19.0	870.06	870.01	869.94
919.909	13:45:18.370	21.600	21.725	32.438	0.00	0.20	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.730	21.618	21.726	19.0	19.0	870.06	870.01	869.94
920.009	13:45:18.470	21.600	21.725	32.438	0.00	0.22	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.730	21.618	21.726	19.0	19.0	870.06	870.01	869.94
920.110	13:45:18.571	21.600	21.720	32.438	0.00	0.24	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.730	21.618	21.726	19.0	19.0	870.06	870.01	869.94
920.209	13:45:18.670	21.600	21.715	32.438	0.00	0.21	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.729	21.618	21.726	19.0	19.0	870.06	869.95	869.94
920.309	13:45:18.770	21.600	21.720	32.438	0.00	0.21	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.729	21.618	21.726	19.0	19.0	870.06	869.95	869.94
920.409	13:45:18.870	21.600	21.720	32.438	0.00	0.23	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.729	21.618	21.726	19.0	19.0	870.06	869.95	869.94
920.510	13:45:18.971	21.600	21.705	32.438	0.00	0.22	89.94	89.08	86.69	87.75	83.58	89.35	21.20	21.20	21.16	21.10	nan	nan	22.729	21.618	21.726	19.0	19.0	870.06	869.95	869.94
920.609	13:45:19.070	21.600	21.705	32.438	0.00	0.22	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.618	21.726	19.0	19.0	870.06	869.95	869.94
920.709	13:45:19.170	21.600	21.700	32.438	0.00	0.27	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.618	21.726	19.0	19.0	870.06	869.95	869.94
920.809	13:45:19.270	21.600	21.705	32.438	0.00	0.24	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.618	21.726	19.0	19.0	870.06	869.95	869.94
920.909	13:45:19.370	21.600	21.700	32.438	0.00	0.23	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.618	21.726	19.0	19.0	870.06	869.95	869.94
921.010	13:45:19.471	21.600	21.695	32.438	0.00	0.24	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.608	21.726	19.0	19.0	870.06	869.95	869.94
921.109	13:45:19.570	21.600	21.690	32.438	0.00	0.24	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.608	21.726	19.0	19.0	870.06	869.95	869.94
921.209	13:45:19.670	21.600	21.690	32.438	0.00	0.23	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.608	21.726	19.0	19.0	870.00	870.01	869.94
921.309	13:45:19.770	21.600	21.670	32.438	0.00	0.24	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.608	21.726	19.0	19.0	870.00	870.01	870.00
921.409	13:45:19.870	21.600	21.670	32.438	0.00	0.24	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.608	21.726	19.0	19.0	869.85	870.01	870.15
921.509	13:45:19.970	21.600	21.670	32.438	0.00	0.23	89.53	88.66	86.69	87.78	83.53	89.08	21.22	21.22	21.17	21.10	nan	nan	22.729	21.608	21.721	19.0	19.0	869.85	870.01	870.15
921.610	13:45:20.071	21.600	21.670	32.438	0.00	0.23	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.729	21.608	21.721	19.0	19.0	869.85	870.01	870.15
921.709	13:45:20.170	21.600	21.675	32.438	0.00	0.23	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.729	21.608	21.721	19.0	19.0	869.85	870.01	870.15
921.809	13:45:20.270	21.600	21.670	32.444	0.00	0.24	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.729	21.608	21.721	19.0	19.0	869.85	870.01	870.15
921.909	13:45:20.370	21.600	21.680	32.444	0.00	0.19	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.729	21.608	21.721	19.0	19.0	869.85	870.01	870.15
922.012	13:45:20.473	21.600	21.675	32.444	0.00	0.22	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.729	21.608	21.721	19.0	19.0	869.85	870.01	870.15
922.109	13:45:20.570	21.600	21.670	32.444	0.00	0.24	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.729	21.608	21.721	19.0	19.0	869.85	870.01	870.15
922.209	13:45:20.670	21.600	21.665	32.444	0.00	0.24	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.725	21.608	21.721	19.0	19.0	869.85	870.01	870.08
922.310	13:45:20.771	21.600	21.670	32.444	0.00	0.23	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.725	21.608	21.721	19.0	19.0	869.85	870.01	870.08
922.409	13:45:20.870	21.600	21.665	32.444	0.00	0.20	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.725	21.608	21.721	19.0	19.0	870.00	870.16	870.08
922.509	13:45:20.970	21.600	21.665	32.444	0.00	0.20	89.13	87.92	86.52	88.21	83.72	88.99	21.21	21.20	21.18	21.11	nan	nan	22.725	21.608	21.721	19.0	19.0	870.00	870.16	870.08
922.609	13:45:21.070	21.600	21.660	32.444	0.00	0.23	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.608	21.721	19.0	19.0	870.00	870.16	870.08
922.710	13:45:21.171	21.600	21.665	32.444	0.00	0.22	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.608	21.721	19.0	19.0	870.00	870.16	870.08
922.809	13:45:21.270	21.600	21.650	32.444	0.00	0.23	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.608	21.721	19.0	19.0	870.00	870.16	870.08
922.909	13:45:21.370	21.600	21.645	32.444	0.00	0.24	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.608	21.721	19.0	19.0	870.00	870.16	870.08
923.009	13:45:21.470	21.600	21.650	32.444	0.00	0.22	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.605	21.721	19.0	19.0	870.00	870.16	870.08
923.109	13:45:21.570	21.600	21.655	32.444	0.00	0.22	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.605	21.721	19.0	19.0	870.00	870.16	870.08
923.209	13:45:21.670	21.600	21.665	32.444	0.00	0.20	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.605	21.721	19.0	19.0	870.00	870.16	870.08
923.309	13:45:21.770	21.600	21.660	32.444	0.00	0.19	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.605	21.721	19.0	19.0	870.06	870.10	870.08
923.409	13:45:21.870	21.600	21.660	32.444	0.00	0.18	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.605	21.721	19.0	19.0	870.06	869.95	869.94
923.510	13:45:21.971	21.600	21.655	32.444	0.00	0.15	89.08	87.82	86.26	88.42	84.05	89.59	21.21	21.22	21.18	21.13	nan	nan	22.725	21.605	21.733	19.0	19.0	870.06	869.95	869.94
923.609	13:45:22.070	21.600	21.645	32.444	0.00	0.19	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.725	21.605	21.733	19.0	19.0	870.06	869.95	869.94
923.709	13:45:22.170	21.600	21.650	32.444	0.00	0.20	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.725	21.605	21.733	19.0	19.0	870.06	869.95	869.94
923.809	13:45:22.270	21.600	21.650	32.444	0.00	0.20	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.725	21.605	21.733	19.0	19.0	870.06	869.95	869.94
923.909	13:45:22.370	21.600	21.645	32.444	0.00	0.20	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.725	21.605	21.733	19.0	19.0	870.06	869.95	869.94
924.009	13:45:22.470	21.600	21.650	32.444	0.00	0.19	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.725	21.605	21.733	19.0	19.0	870.06	869.95	869.94
924.109	13:45:22.570	21.600	21.640	32.444	0.00	0.17	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.725	21.605	21.733	19.0	19.0	870.06	869.95	869.94
924.209	13:45:22.670	21.600	21.635	32.444	0.00	0.17	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.728	21.605	21.733	19.0	19.0	870.06	869.95	869.94
924.309	13:45:22.770	21.600	21.640	32.444	0.00	0.19	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.728	21.605	21.733	19.0	19.0	870.06	869.95	869.94
924.409	13:45:22.870	21.600	21.635	32.444	0.00	0.23	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.728	21.605	21.733	19.0	19.0	870.06	869.81	870.08
924.509	13:45:22.970	21.600	21.630	32.444	0.00	0.24	88.91	88.39	86.42	88.57	84.32	89.39	21.23	21.22	21.17	21.12	nan	nan	22.728	21.605	21.733	19.0	19.0	870.06	869.81	870.08
924.610	13:45:23.071	21.600	21.620	32.444	0.00	0.27	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.605	21.733	19.0	19.0	870.06	869.81	870.08
924.709	13:45:23.170	21.600	21.620	32.444	0.00	0.27	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.605	21.733	19.0	19.0	870.06	869.81	870.08
924.809	13:45:23.270	21.600	21.615	32.456	0.00	0.24	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.605	21.733	19.0	19.0	870.06	869.81	870.08
924.909	13:45:23.370	21.600	21.605	32.456	0.00	0.25	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.605	21.733	19.0	19.0	870.06	869.81	870.08
925.010	13:45:23.471	21.600	21.605	32.456	0.00	0.25	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	869.81	870.08
925.109	13:45:23.570	21.600	21.600	32.456	0.00	0.27	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	869.81	870.08
925.209	13:45:23.670	21.600	21.600	32.456	0.00	0.25	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	869.87	870.08
925.309	13:45:23.770	21.600	21.595	32.456	0.00	0.23	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	869.87	870.08
925.409	13:45:23.870	21.600	21.585	32.456	0.00	0.23	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	870.01	869.94
925.509	13:45:23.970	21.600	21.570	32.456	0.00	0.23	88.46	88.65	86.68	88.46	84.17	88.95	21.22	21.21	21.20	21.13	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	870.01	869.94
925.609	13:45:24.070	21.600	21.565	32.456	0.00	0.23	88.28	88.20	86.47	87.91	83.81	89.30	21.23	21.23	21.20	21.11	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	870.01	869.94
925.709	13:45:24.170	21.600	21.565	32.456	0.00	0.19	88.28	88.20	86.47	87.91	83.81	89.30	21.23	21.23	21.20	21.11	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	870.01	869.94
925.809	13:45:24.270	21.600	21.560	32.469	0.00	0.21	88.28	88.20	86.47	87.91	83.81	89.30	21.23	21.23	21.20	21.11	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	870.01	869.94
925.909	13:45:24.370	21.600	21.560	32.469	0.00	0.19	88.28	88.20	86.47	87.91	83.81	89.30	21.23	21.23	21.20	21.11	nan	nan	22.728	21.606	21.733	19.0	19.0	870.06	870.01	869.94
